presentacion_original,presentacion_corregida,presentacion_key,unidad_base,contenido_base,cantidad,unidad_original,unidades_empaque,subtipo_conteo,regla,confianza,requiere_revision,motivo_revision,metodo,es_comparable
Ve77a0x0. 18 Plgs. Pedestal. 3 Velocidades,Ve77a0x0. 18 Plgs. Pedestal. 3 Velocidades,VE77A0X0. 18 PLGS. PEDESTAL. 3 VELOCIDADES,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm122c9. 12000 Btu´s. Tipo Minisplit. Dual Inverter,Vm122c9. 12000 Btu´s. Tipo Minisplit. Dual Inverter,VM122C9. 12000 BTU S. TIPO MINISPLIT. DUAL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm122h9. 12000 Btu's. Tipo Minisplit. Dual Inverter,Vm122h9. 12000 Btu's. Tipo Minisplit. Dual Inverter,VM122H9. 12000 BTU'S. TIPO MINISPLIT. DUAL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm122h9. 12000 Btu´s. Tipo Minisplit. Dual Inverter,Vm122h9. 12000 Btu´s. Tipo Minisplit. Dual Inverter,VM122H9. 12000 BTU S. TIPO MINISPLIT. DUAL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm182c9. 18000 Btu's. Tipo Minisplit. Dual Cool Inverter,Vm182c9. 18000 Btu's. Tipo Minisplit. Dual Cool Inverter,VM182C9. 18000 BTU'S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm182c9. 18000 Btu´s. Tipo Minisplit. Dual Cool Inverter,Vm182c9. 18000 Btu´s. Tipo Minisplit. Dual Cool Inverter,VM182C9. 18000 BTU S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm242h9. 24000 Btu's. Tipo Minisplit. Dual Cool Inverter,Vm242h9. 24000 Btu's. Tipo Minisplit. Dual Cool Inverter,VM242H9. 24000 BTU'S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vm242h9. 24000 Btu´s. Tipo Minisplit. Dual Cool Inverter,Vm242h9. 24000 Btu´s. Tipo Minisplit. Dual Cool Inverter,VM242H9. 24000 BTU S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vp122cr. 12000 Btu´s. Tipo Minisplit. Dual Cool Inverter,Vp122cr. 12000 Btu´s. Tipo Minisplit. Dual Cool Inverter,VP122CR. 12000 BTU S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vp122hr. 12000 Btu´s. Tipo Minisplit. Dual Cool Inverter,Vp122hr. 12000 Btu´s. Tipo Minisplit. Dual Cool Inverter,VP122HR. 12000 BTU S. TIPO MINISPLIT. DUAL COOL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vpg-0018. 18 Plgs. Pedestal. 3 Velocidades,Vpg-0018. 18 Plgs. Pedestal. 3 Velocidades,VPG-0018. 18 PLGS. PEDESTAL. 3 VELOCIDADES,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vpg-9016. 16 Plgs. Pedestal. 3 Velocidades,Vpg-9016. 16 Plgs. Pedestal. 3 Velocidades,VPG-9016. 16 PLGS. PEDESTAL. 3 VELOCIDADES,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vr182cw. 18000 Btu´s. Tipo Minisplit. Dual Inverter,Vr182cw. 18000 Btu´s. Tipo Minisplit. Dual Inverter,VR182CW. 18000 BTU S. TIPO MINISPLIT. DUAL INVERTER,,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
Vs 22 Jnt (negro). 637 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,Vs 22 Jnt (negro). 637 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,VS 22 JNT (NEGRO). 637 L. 2 PUERTAS. VERTICALES. DESHIELO AUTOMATICO AJUSTABLE,l,637.0,637.0,L,,,cantidad_explicita,alta,False,,auto,True
Vs 23 Bep (negro). 635 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,Vs 23 Bep (negro). 635 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,VS 23 BEP (NEGRO). 635 L. 2 PUERTAS. VERTICALES. DESHIELO AUTOMATICO AJUSTABLE,l,635.0,635.0,L,,,cantidad_explicita,alta,False,,auto,True
Vs 27 Bxqp (silver). 789 L. 2 Puertar Verticales. Deshielo Automático Ajustable,Vs 27 Bxqp (silver). 789 L. 2 Puertar Verticales. Deshielo Automático Ajustable,VS 27 BXQP (SILVER). 789 L. 2 PUERTAR VERTICALES. DESHIELO AUTOMATICO AJUSTABLE,l,789.0,789.0,L,,,cantidad_explicita,alta,False,,auto,True
"Vs 27 Xcs (silver). 768 L. 2 Puertas, Verticales. Deshielo Automático Ajustable","Vs 27 Xcs (silver). 768 L. 2 Puertas, Verticales. Deshielo Automático Ajustable","VS 27 XCS (SILVER). 768 L. 2 PUERTAS, VERTICALES. DESHIELO AUTOMATICO AJUSTABLE",l,768.0,768.0,L,,,cantidad_explicita,alta,False,,auto,True
Vs 28 Qbp (silver). 789 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,Vs 28 Qbp (silver). 789 L. 2 Puertas. Verticales. Deshielo Automático Ajustable,VS 28 QBP (SILVER). 789 L. 2 PUERTAS. VERTICALES. DESHIELO AUTOMATICO AJUSTABLE,l,789.0,789.0,L,,,cantidad_explicita,alta,False,,auto,True
"Vt 40 Bjb (beige). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","Vt 40 Bjb (beige). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","VT 40 BJB (BEIGE). 395 DM3. 2 PUERTAS, HORIZONTAL Y VERTICAL. DESHIELO AUTOMATICO AJUSTABLE",,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
"Vt 40 Bjm (menta). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","Vt 40 Bjm (menta). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","VT 40 BJM (MENTA). 395 DM3. 2 PUERTAS, HORIZONTAL Y VERTICAL. DESHIELO AUTOMATICO AJUSTABLE",,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
"Vt 40 Wp (silver). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","Vt 40 Wp (silver). 395 Dm3. 2 Puertas, Horizontal y Vertical. Deshielo Automático Ajustable","VT 40 WP (SILVER). 395 DM3. 2 PUERTAS, HORIZONTAL Y VERTICAL. DESHIELO AUTOMATICO AJUSTABLE",,,,,,,sin_cantidad,baja,True,sin_cantidad,auto,False
